QTL	FarmCPU_pos	FarmCPU_-logP	MLM_INFO(Chr-pos-(-log10))	Geno	Geno_pos	SIFT_Score	INDEL_Score	SV_Score	Score_peak	Score_TE	Score_annotate	Score_expression	Score_match	Score	Source_File	Mode	Annotation_locus	Symbol	Keyword	Locus_annotation	Locus_is_TE	Locus_is_expressed	Locus_is_representative	Recommendation_score	Recommendation_reason
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21070	4:11843993-11844836	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21070			retrotransposon protein, putative, unclassified	Y	N	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21080	4:11845545-11846741	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21080			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21090	4:11852553-11854107	25	25	25	6.0	0.0	0.0	20.0	*	51.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21090			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	56	pipeline_score=51; farm_logP=10.87; max_variant=25; recommendation_score=56
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21100	4:11859318-11861900	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21100			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21110	4:11869125-11887514	20	20	0	6.0	0.0	0.0	15.0	*	41.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21110			phosphoribulokinase/Uridine kinase family protein, expressed	N	Y	Y	46	pipeline_score=41; farm_logP=10.87; max_variant=20; recommendation_score=46
QTL8	Chr4-11808963	10.87	*	Os04g0280251	4:11869166-11887359	20	5	20	6.0	0.0	0.0	5.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0280251							36	pipeline_score=31; farm_logP=10.87; max_variant=20; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21120	4:11887804-11888852	20	25	20	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21120			expressed protein	N	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21130	4:11894682-11898544	18	10	25	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21130			F-box protein PP2-B1, putative, expressed	N	Y	Y	54	pipeline_score=49; farm_logP=10.87; max_variant=25; recommendation_score=54
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21140	4:11900035-11905500	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21140			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21150	4:11906461-11909385	20	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21150			retrotransposon protein, putative, Ty3-gypsy subclass	Y	N	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21160	4:11911069-11918055	25	10	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21160			triacylglycerol lipase 1 precursor, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	Os04g0280650	4:11911133-11917506	25	5	20	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0280650							36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21170	4:11918794-11919083	5	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21170			hypothetical protein	N	N	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21180	4:11921656-11925528	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21180			retrotransposon protein, putative, Ty1-copia subclass, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	Os04g0280700	4:11934116-11936662	25	25	0	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0280700							41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21190	4:11935132-11936430	20	5	*	6.0	0.0	0.0	20.0	*	46.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21190			retrotransposon, putative, centromere-specific, expressed	Y	Y	Y	51	pipeline_score=46; farm_logP=10.87; max_variant=20; recommendation_score=51
QTL8	Chr4-11808963	10.87	*	Os04g0281300	4:11938393-11938439	*	*	*	6.0	0.0	0.0	0.0	*	6.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0281300							6	pipeline_score=6; farm_logP=10.87; recommendation_score=6
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21200	4:11944797-11951516	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21200			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21210	4:11953419-11960137	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21210			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21220	4:11962220-11967371	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21220			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21230	4:11968909-11970564	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21230			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21240	4:11975278-11976266	5	10	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21240			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21250	4:11980119-11983851	20	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21250			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21260	4:11990081-11993318	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21260			transposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21270	4:11993959-12000114	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21270			transposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.87; max_variant=25; recommendation_score=41
QTL8	Chr4-11808963	10.87	*	LOC_Os04g21290	4:12007909-12011655	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g21290			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.87; max_variant=25; recommendation_score=36
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55420	4:32963272-32967004	20	5	25	2.0	0.0	0.0	18.0	*	45.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55420			leucine-rich repeat family protein, putative, expressed	N	Y	Y	50	pipeline_score=45; farm_logP=8.41; max_variant=25; recommendation_score=50
QTL9	Chr4-33160762	8.41	*	Os04g0648000	4:32963688-32967606	20	25	0	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0648000							37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55430	4:32968354-32970534	25	25	25	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55430			transposon protein, putative, unclassified	Y	N	Y	37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55440	4:32974844-32977692	15	10	20	2.0	0.0	0.0	20.0	*	42.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55440			Cf-4A protein, putative, expressed	N	Y	Y	47	pipeline_score=42; farm_logP=8.41; max_variant=20; recommendation_score=47
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55450	4:32979896-32986525	25	25	25	2.0	0.0	0.0	20.0	*	47.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55450			transposon protein, putative, unclassified, expressed	Y	Y	Y	52	pipeline_score=47; farm_logP=8.41; max_variant=25; recommendation_score=52
QTL9	Chr4-33160762	8.41	*	Os04g0648400	4:32991267-32994650	5	10	20	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0648400							32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55480	4:32994299-32999782	25	10	20	2.0	0.0	0.0	15.0	*	42.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55480			BRCA1-associated protein, putative, expressed	N	Y	Y	47	pipeline_score=42; farm_logP=8.41; max_variant=25; recommendation_score=47
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55490	4:33001885-33003007	5	10	*	2.0	0.0	0.0	5.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55490			expressed protein	N	Y	Y	20	pipeline_score=17; farm_logP=8.41; max_variant=10; recommendation_score=20
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55500	4:33006324-33013002	5	10	10	2.0	0.0	0.0	15.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55500			expressed protein	N	Y	Y	30	pipeline_score=27; farm_logP=8.41; max_variant=10; recommendation_score=30
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55505	4:33014502-33015495	5	10	5	2.0	0.0	0.0	5.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55505			expressed protein	N	Y	Y	20	pipeline_score=17; farm_logP=8.41; max_variant=10; recommendation_score=20
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55510	4:33022716-33028387	20	10	10	2.0	0.0	10.0	15.0	*	47.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55510	HAF1|OsHIP1	Ubiquitin; heading date	zinc finger, C3HC4 type domain containing protein, expressed	N	Y	Y	59	pipeline_score=47; farm_logP=8.41; max_variant=20; symbol=HAF1|OsHIP1; keyword=Ubiquitin; heading date; recommendation_score=59
QTL9	Chr4-33160762	8.41	*	Os04g0648775	4:33022824-33028232	20	5	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0648775							32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55520	4:33030611-33031843	5	10	10	2.0	0.0	0.0	10.0	*	22.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55520			AP2 domain containing protein, expressed	N	Y	Y	25	pipeline_score=22; farm_logP=8.41; max_variant=10; recommendation_score=25
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55530	4:33034108-33040225	25	25	25	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55530			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55540	4:33040546-33044151	25	25	25	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55540			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	Os04g0648950	4:33051638-33052729	*	25	*	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0648950							37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55550	4:33053036-33053928	20	10	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55550			expressed protein	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55555	4:33063500-33066192	20	25	25	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55555			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=25; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55560	4:33071622-33075371	20	*	*	2.0	0.0	18.0	10.0	*	50.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55560	SHAT1	seed; shattering; spikelet; transcription factor	AP2 domain containing protein, expressed	N	Y	Y	62	pipeline_score=50; farm_logP=8.41; max_variant=20; symbol=SHAT1; keyword=seed; shattering; spikelet; transcription factor; recommendation_score=62
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55570	4:33080889-33086419	20	*	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55570			plant protein of unknown function DUF869 domain containing protein, expressed	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	Os04g0649150	4:33080896-33086409	20	5	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0649150							32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55580	4:33088601-33089243	25	25	*	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55580			GRF zinc finger family protein	N	N	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=25; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55590	4:33095586-33096465	5	5	*	2.0	5.0	0.0	5.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55590	OsWOX4	IAA; architecture; auxin; auxin biosynthesis; auxin transport; cell cycle; cell proliferation; cytokinin; development; iaa; leaf; leaf development; meristem; primary root; root; root elongation; root length; root system architecture; shoot; shoot apical meristem; stem; transcription factor; vascular bundle	homeobox domain containing protein, expressed	N	Y	Y	24	pipeline_score=17; farm_logP=8.41; max_variant=5; symbol=OsWOX4; keyword=IAA; architecture; auxin; auxin biosynthesis; auxin transport; cell cycle; cell proliferation; cytokinin; development; iaa; leaf; leaf development; meristem; primary root; root; root elongation; root length; root system architecture; shoot; shoot apical meristem; stem; transcription factor; vascular bundle; recommendation_score=24
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55600	4:33101503-33102453	5	5	*	2.0	5.0	0.0	5.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55600			expressed protein	N	Y	Y	17	pipeline_score=17; farm_logP=8.41; max_variant=5; recommendation_score=17
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55610	4:33107962-33108255	5	5	5	2.0	0.0	0.0	10.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55610			expressed protein	N	Y	Y	17	pipeline_score=17; farm_logP=8.41; max_variant=5; recommendation_score=17
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55620	4:33109717-33113326	20	10	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55620			receptor kinase, putative, expressed	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55630	4:33114546-33116674	25	25	2	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55630			expressed protein	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=25; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55640	4:33118286-33119704	*	10	*	2.0	0.0	0.0	10.0	*	22.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55640			plant-specific domain TIGR01627 family protein, expressed	N	Y	Y	25	pipeline_score=22; farm_logP=8.41; max_variant=10; recommendation_score=25
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55650	4:33123071-33126988	5	10	5	2.0	0.0	10.0	18.0	*	40.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55650	OCP	ja ; JA; auxin; blast; blast resistance; cytoplasm; ja; resistance	oryzain alpha chain precursor, putative, expressed	N	Y	Y	50	pipeline_score=40; farm_logP=8.41; max_variant=10; symbol=OCP; keyword=ja ; JA; auxin; blast; blast resistance; cytoplasm; ja; resistance; recommendation_score=50
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55660	4:33132306-33134251	5	5	*	2.0	0.0	0.0	5.0	*	12.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55660			GDSL-like lipase/acylhydrolase, putative, expressed	N	Y	Y	12	pipeline_score=12; farm_logP=8.41; max_variant=5; recommendation_score=12
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55670	4:33137071-33140263	20	10	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55670			glycosyltransferase family 43 protein, putative, expressed	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	Os04g0650333	4:33138624-33139949	20	*	10	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0650333							32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55680	4:33145372-33147203	20	25	*	2.0	0.0	0.0	10.0	*	37.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55680			indole-3-acetate beta-glucosyltransferase, putative, expressed	N	Y	Y	42	pipeline_score=37; farm_logP=8.41; max_variant=25; recommendation_score=42
QTL9	Chr4-33160762	8.41	*	Os04g0650416	4:33146316-33146778	20	5	*	2.0	0.0	0.0	5.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0650416							32	pipeline_score=27; farm_logP=8.41; max_variant=20; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55690	4:33147388-33150510	5	5	*	2.0	0.0	0.0	10.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55690			CCB4, putative, expressed	N	Y	Y	17	pipeline_score=17; farm_logP=8.41; max_variant=5; recommendation_score=17
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55700	4:33149431-33153292	5	10	*	2.0	0.0	10.0	10.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55700			exonuclease, putative, expressed	N	Y	Y	35	pipeline_score=32; farm_logP=8.41; max_variant=10; recommendation_score=35
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55710	4:33161540-33164790	15	10	10	2.0	0.0	0.0	18.0	*	35.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55710			transposon protein, putative, unclassified, expressed	Y	Y	Y	38	pipeline_score=35; farm_logP=8.41; max_variant=15; recommendation_score=38
QTL9	Chr4-33160762	8.41	*	Os04g0650750	4:33161558-33161863	15	5	5	2.0	0.0	0.0	15.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0650750							35	pipeline_score=32; farm_logP=8.41; max_variant=15; recommendation_score=35
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55720	4:33167054-33169943	5	10	10	2.0	0.0	0.0	15.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55720			D-3-phosphoglycerate dehydrogenase, chloroplast precursor, putative, expressed	N	Y	Y	30	pipeline_score=27; farm_logP=8.41; max_variant=10; recommendation_score=30
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55730	4:33170208-33179341	5	*	*	2.0	0.0	0.0	10.0	*	17.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55730			alpha-N-acetylglucosaminidase, putative, expressed	N	Y	Y	17	pipeline_score=17; farm_logP=8.41; max_variant=5; recommendation_score=17
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55740	4:33179632-33181419	5	*	20	2.0	0.0	0.0	18.0	*	40.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55740			peroxidase precursor, putative, expressed	N	Y	Y	45	pipeline_score=40; farm_logP=8.41; max_variant=20; recommendation_score=45
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55750	4:33185813-33186889	5	5	25	2.0	0.0	10.0	0.0	*	37.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55750			OsWAK54 - OsWAK short gene, expressed	N	Y	Y	42	pipeline_score=37; farm_logP=8.41; max_variant=25; recommendation_score=42
QTL9	Chr4-33160762	8.41	*	Os04g0651350	4:33188226-33188525	5	10	20	2.0	0.0	0.0	22.0	*	44.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0651350							49	pipeline_score=44; farm_logP=8.41; max_variant=20; recommendation_score=49
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55760	4:33192623-33196131	20	25	25	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55760			OsWAK55 - OsWAK receptor-like protein kinase, expressed	N	Y	Y	32	pipeline_score=27; farm_logP=8.41; max_variant=25; recommendation_score=32
QTL9	Chr4-33160762	8.41	*	LOC_Os04g55770	4:33196518-33204821	5	25	25	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os04g55770			expressed protein	N	Y	Y	37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
QTL9	Chr4-33160762	8.41	*	Os04g0651700	4:33199257-33199926	*	25	0	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os04g0651700							37	pipeline_score=32; farm_logP=8.41; max_variant=25; recommendation_score=37
